["OBSERVED": Code,Name,DisplayName,ShortName,XGeoLocation,YGeoLocation,Country,CountryGMT,HeightAboveSea,Parameters,Description]
DENW096;ManchengladbachRheydt;ManchengladbachRheydt;Manc;6.42571;51.1546;Italy;GMT;78.0000;Descr of: ManchengladbachRheydt;O3*PM10
DENW100;ManchengladbachDasseldorferStraae;ManchengladbachDasseldorferStraae;Manc;6.45884;51.1700;Italy;GMT;51.0000;Descr of: ManchengladbachDasseldorferStraae;PM10*NO2
DENW101;DortmundSteinstr;DortmundSteinstr;Dort;7.46435;51.5196;Italy;GMT;74.0000;Descr of: DortmundSteinstr;PM10*PM25*NO2
DENW112;DuisburgKardinalGalenStr;DuisburgKardinalGalenStr;Duis;6.77180;51.4377;Italy;GMT;34.0000;Descr of: DuisburgKardinalGalenStr;PM10*NO2*WS*TEMP
DENW114;WuppertalLangerfeld;WuppertalLangerfeld;Wupp;7.23189;51.2776;Italy;GMT;186.000;Descr of: WuppertalLangerfeld;O3*PM10*PM25
DENW132;SiegenHaardterBerg;SiegenHaardterBerg;Sieg;8.02506;50.9122;Italy;GMT;370.000;Descr of: SiegenHaardterBerg;PM10
DENW133;HagenGrafvGalenRing;HagenGrafvGalenRing;Hage;7.46353;51.3628;Italy;GMT;106.000;Descr of: HagenGrafvGalenRing;PM10*NO2
DENW134;EssenGladbeckerStr;EssenGladbeckerStr;Esse;7.00528;51.4779;Italy;GMT;55.0000;Descr of: EssenGladbeckerStr;PM10*NO2*WS*TEMP
DENW136;DortmundBrackelerStr;DortmundBrackelerStr;Dort;7.48360;51.5236;Italy;GMT;76.0000;Descr of: DortmundBrackelerStr;PM10*NO2
DENW179;Schwerte;Schwerte;Schw;7.58229;51.4488;Italy;GMT;157.000;Descr of: Schwerte;O3*PM10*NO2
DENW189;WuppertalGathe;WuppertalGathe;Wupp;7.14740;51.2607;Italy;GMT;160.000;Descr of: WuppertalGathe;PM10*NO2
DENW207;AachenWilhelmstr;AachenWilhelmstr;Aach;6.09578;50.7731;Italy;GMT;163.000;Descr of: AachenWilhelmstr;PM10*NO2*WS*TEMP
DENW211;KalnClevischerRing3;KalnClevischerRing3;Kaln;7.00459;50.9629;Italy;GMT;48.0000;Descr of: KalnClevischerRing3;PM10*NO2*WS*TEMP
DENW212;KalnTurinerStraae;KalnTurinerStraae;Kaln;6.95770;50.9474;Italy;GMT;49.0000;Descr of: KalnTurinerStraae;PM10*NO2
DENW220;RecklinghausenBochumerStr;RecklinghausenBochumerStr;Reck;7.21341;51.5774;Italy;GMT;52.0000;Descr of: RecklinghausenBochumerStr;PM10*NO2
DENW224;DinslakenWilhelmLantermannStraae;DinslakenWilhelmLantermannStraae;Dins;6.74066;51.5648;Italy;GMT;29.0000;Descr of: DinslakenWilhelmLantermannStraae;PM10*NO2
DENW247;EssenSchuirLANUV;EssenSchuirLANUV;Esse;6.96564;51.4070;Italy;GMT;153.000;Descr of: EssenSchuirLANUV;O3*PM10*NO2*WS*TEMP
DENW256;MettmannBreiteStraae;MettmannBreiteStraae;Mett;6.97867;51.2501;Italy;GMT;117.000;Descr of: MettmannBreiteStraae;PM10*NO2*WS*TEMP
DENW258;DarenSchoellerStraae;DarenSchoellerStraae;Dare;6.49279;50.8067;Italy;GMT;138.000;Descr of: DarenSchoellerStraae;PM10*NO2*WS*TEMP
DENW259;ManchengladbachFriedrichEbertStraae;ManchengladbachFriedrichEbertStraae;Manc;6.43997;51.1694;Italy;GMT;69.0000;Descr of: ManchengladbachFriedrichEbertStraae;PM10*NO2
DERP015;WesteifelWascheid;WesteifelWascheid;West;6.38062;50.2663;Italy;GMT;680.000;Descr of: WesteifelWascheid;O3*PM10*NO2
DERP016;WesterwaldHerdorf;WesterwaldHerdorf;West;7.97272;50.7668;Italy;GMT;480.000;Descr of: WesterwaldHerdorf;O3*PM10*NO2*WS*TEMP
DERP021;NeuwiedHafenstraae;NeuwiedHafenstraae;Neuw;7.48139;50.4247;Italy;GMT;65.0000;Descr of: NeuwiedHafenstraae;O3*PM10*NO2*WS*TEMP
DERP024;KoblenzFriedrichEbertRing;KoblenzFriedrichEbertRing;Kobl;7.59658;50.3556;Italy;GMT;68.0000;Descr of: KoblenzFriedrichEbertRing;O3*PM25*NO2*WS*TEMP
DERP028;WesterwaldNeuhausel;WesterwaldNeuhausel;West;7.73246;50.4246;Italy;GMT;540.000;Descr of: WesterwaldNeuhausel;O3*PM25*NO2*WS*TEMP
DERP045;KoblenzHohenfelderStraae;KoblenzHohenfelderStraae;Kobl;7.59251;50.3596;Italy;GMT;70.0000;Descr of: KoblenzHohenfelderStraae;PM10*NO2*WS*TEMP
DERP046;NeuwiedHermannstraae;NeuwiedHermannstraae;Neuw;7.46081;50.4314;Italy;GMT;65.0000;Descr of: NeuwiedHermannstraae;PM10*PM25*NO2*WS*TEMP
DESH001;Altendeich;Altendeich;Alte;9.58591;53.6706;Italy;GMT;8.00000;Descr of: Altendeich;O3
DESH008;Bornhaved;Bornhaved;Born;10.2406;54.0932;Italy;GMT;45.0000;Descr of: Bornhaved;O3*PM10*PM25*NO2*WS*TEMP
DESH013;Fehmarn;Fehmarn;Fehm;11.2160;54.4130;Italy;GMT;2.00000;Descr of: Fehmarn;O3*WS*TEMP
DESH014;StPeterOrding;StPeterOrding;StPe;8.60336;54.3278;Italy;GMT;2.00000;Descr of: StPeterOrding;O3*WS*TEMP
DESH015;Itzehoe;Itzehoe;Itze;9.53263;53.9247;Italy;GMT;40.0000;Descr of: Itzehoe;O3*WS*TEMP
DESH016;Barsbattel;Barsbattel;Bars;10.2149;53.5706;Italy;GMT;42.0000;Descr of: Barsbattel;O3*NO2
DESH023;LabeckStJargen;LabeckStJargen;Labe;10.6959;53.8355;Italy;GMT;12.0000;Descr of: LabeckStJargen;O3*PM10*PM25*NO2*WS*TEMP
DESH025;ItzehoeLindenstr;ItzehoeLindenstr;Itze;9.51177;53.9280;Italy;GMT;30.0000;Descr of: ItzehoeLindenstr;PM10*NO2*WS*TEMP
DESH026;LabeckGrBurgstr;LabeckGrBurgstr;Labe;10.6910;53.8729;Italy;GMT;13.0000;Descr of: LabeckGrBurgstr;PM10*NO2*WS*TEMP
DESH027;KielBahnhofstrVerk;KielBahnhofstrVerk;Kiel;10.1352;54.3047;Italy;GMT;8.00000;Descr of: KielBahnhofstrVerk;PM10*PM25*NO2*WS*TEMP
DESH028;Ratzeburg;Ratzeburg;Ratz;10.7758;53.6989;Italy;GMT;10.0000;Descr of: Ratzeburg;PM10*NO2*WS*TEMP
DESH033;KielMaxPlanckStr;KielMaxPlanckStr;Kiel;10.1166;54.3097;Italy;GMT;29.0000;Descr of: KielMaxPlanckStr;O3*PM10*NO2*WS*TEMP
DESH034;PinnebergDamm;PinnebergDamm;Pinn;9.80523;53.6596;Italy;GMT;7.00000;Descr of: PinnebergDamm;PM10*NO2*WS*TEMP
DESN017;Freiberg;Freiberg;Frei;13.3468;50.9163;Italy;GMT;393.000;Descr of: Freiberg;O3*PM10*NO2
DESN045;ZittauOst;ZittauOst;Zitt;14.8228;50.8924;Italy;GMT;230.000;Descr of: ZittauOst;O3*PM10*NO2
DESN052;Zinnwald;Zinnwald;Zinn;13.7514;50.7315;Italy;GMT;877.000;Descr of: Zinnwald;O3*NO2
DESN074;Schwartenberg;Schwartenberg;Schw;13.4651;50.6591;Italy;GMT;785.000;Descr of: Schwartenberg;O3*PM10*PM25*NO2
DEST030;Dessau;Dessau;Dess;12.2514;51.8434;Italy;GMT;60.0000;Descr of: Dessau;O3
DEST066;WittenbergBahnstrasse;WittenbergBahnstrasse;Witt;12.6637;51.8709;Italy;GMT;80.0000;Descr of: WittenbergBahnstrasse;O3*PM10*NO2*WS*TEMP
DEST069;Salzwedel;Salzwedel;Salz;11.1739;52.8552;Italy;GMT;23.0000;Descr of: Salzwedel;O3*NO2*WS*TEMP
DEST091;DessauAlbrechtsplatz;DessauAlbrechtsplatz;Dess;12.2448;51.8406;Italy;GMT;60.0000;Descr of: DessauAlbrechtsplatz;PM10*NO2
DEST092;WittenbergDessauerStrasse;WittenbergDessauerStrasse;Witt;12.5983;51.8675;Italy;GMT;80.0000;Descr of: WittenbergDessauerStrasse;PM10*NO2*WS*TEMP
DEUB005;Waldhof;Waldhof;Wald;10.7567;52.8008;Italy;GMT;74.0000;Descr of: Waldhof;O3*PM10*PM25*NO2
DEUB030;Neuglobsow2;Neuglobsow2;Neu2;13.0317;53.1413;Italy;GMT;65.0000;Descr of: Neuglobsow2;O3*PM10*NO2
ES0001R;SanPablodelosMontes;SanPablodelosMontes;SanP;-3.66667;39.5333;Italy;GMT;917.000;Descr of: SanPablodelosMontes;O3*PM10*PM25*NO2
ES0008R;Niembro;Niembro;Niem;-3.15000;43.4333;Italy;GMT;134.000;Descr of: Niembro;O3*PM10*PM25*NO2
ES0009R;Campisabalos;Campisabalos;Camp;-2.86667;41.2667;Italy;GMT;1360.00;Descr of: Campisabalos;O3*PM10*PM25*NO2
ES0012R;Zarra;Zarra;Zarr;-0.900000;39.0833;Italy;GMT;885.000;Descr of: Zarra;O3*PM10*PM25*NO2
ES0013R;Penausende;Penausende;Pena;-4.13333;41.2833;Italy;GMT;985.000;Descr of: Penausende;O3*PM10*PM25*NO2
ES0110A;ES0110AERANDIO;ES0110AERANDIO;ES01;-2.97722;43.3028;Italy;GMT;4.00000;Descr of: ES0110AERANDIO;O3*NO2
ES0113A;ES0113APASEODERECOLETOS;ES0113APASEODERECOLETOS;ES01;-3.69194;40.4225;Italy;GMT;648.000;Descr of: ES0113APASEODERECOLETOS;O3*NO2*WS*TEMP
ES0115A;ES0115APLAZADEESPAaA;ES0115APLAZADEESPAaA;ES01;-3.71222;40.4242;Italy;GMT;637.000;Descr of: ES0115APLAZADEESPAaA;O3*NO2*WS*TEMP
ES0116A;ES0116AMARAaaN;ES0116AMARAaaN;ES01;-3.69083;40.4378;Italy;GMT;669.000;Descr of: ES0116AMARAaaN;O3*PM10*PM25*NO2*WS*TEMP
ES0117A;ES0117AMARQUaSDESALAMANCA;ES0117AMARQUaSDESALAMANCA;ES01;-3.68028;40.4217;Italy;GMT;679.000;Descr of: ES0117AMARQUaSDESALAMANCA;O3*PM10*NO2*WS*TEMP
ES0118A;ES0118AESCUELASAGUIRRE;ES0118AESCUELASAGUIRRE;ES01;-3.68222;40.4217;Italy;GMT;672.000;Descr of: ES0118AESCUELASAGUIRRE;O3*NO2*WS*TEMP
ES0119A;ES0119ALUCADETENA;ES0119ALUCADETENA;ES01;-3.69361;40.4022;Italy;GMT;605.000;Descr of: ES0119ALUCADETENA;O3*NO2*WS*TEMP
ES0120A;ES0120ARAMaNYCAJAL;ES0120ARAMaNYCAJAL;ES01;-3.67722;40.4517;Italy;GMT;708.000;Descr of: ES0120ARAMaNYCAJAL;O3*NO2*WS*TEMP
ES0121A;ES0121AMANUELBECERRA;ES0121AMANUELBECERRA;ES01;-3.66861;40.4286;Italy;GMT;678.000;Descr of: ES0121AMANUELBECERRA;O3*NO2*WS*TEMP
ES0122A;ES0122APLAZADEFERNaNDEZLADREDA;ES0122APLAZADEFERNaNDEZLADREDA;ES01;-3.71667;40.3850;Italy;GMT;605.000;Descr of: ES0122APLAZADEFERNaNDEZLADREDA;O3*NO2*WS*TEMP
ES0124A;ES0124AARTUROSORIA;ES0124AARTUROSORIA;ES01;-3.63917;40.4400;Italy;GMT;698.000;Descr of: ES0124AARTUROSORIA;O3*NO2*WS*TEMP
ES0126A;ES0126AFAROLILLO;ES0126AFAROLILLO;ES01;-3.73195;40.3947;Italy;GMT;625.000;Descr of: ES0126AFAROLILLO;O3*PM10*PM25*NO2*WS*TEMP
ES0266A;ES0266AESCOLAISIDREMARTa;ES0266AESCOLAISIDREMARTa;ES02;2.08750;41.3817;Italy;GMT;108.000;Descr of: ES0266AESCOLAISIDREMARTa;PM10
ES0392A;ES0392ACOLLEGIANSELMCABANES;ES0392ACOLLEGIANSELMCABANES;ES03;1.84028;41.3942;Italy;GMT;238.000;Descr of: ES0392ACOLLEGIANSELMCABANES;PM10
ES0559A;ES0559APLAaAUNIVERSITAT;ES0559APLAaAUNIVERSITAT;ES05;2.16528;41.3892;Italy;GMT;24.0000;Descr of: ES0559APLAaAUNIVERSITAT;PM10
ES0567A;ES0567AZONAUNIVERSITARIA;ES0567AZONAUNIVERSITARIA;ES05;2.12167;41.3861;Italy;GMT;24.0000;Descr of: ES0567AZONAUNIVERSITARIA;PM10
ES0586A;ES0586AAJUNTAMENT;ES0586AAJUNTAMENT;ES05;2.01694;41.4150;Italy;GMT;13.0000;Descr of: ES0586AAJUNTAMENT;PM10
ES0691A;ES0691AI2BARCELONAPOBLENOU;ES0691AI2BARCELONAPOBLENOU;ES06;2.20528;41.4042;Italy;GMT;12.0000;Descr of: ES0691AI2BARCELONAPOBLENOU;O3*PM10*NO2
ES0692A;ES0692AI3LHOSPITALETDELLOBREGAT;ES0692AI3LHOSPITALETDELLOBREGAT;ES06;2.11583;41.3719;Italy;GMT;20.0000;Descr of: ES0692AI3LHOSPITALETDELLOBREGAT;O3*PM10*NO2
ES0695A;ES0695AIACORNELLA;ES0695AIACORNELLA;ES06;2.07750;41.3581;Italy;GMT;27.0000;Descr of: ES0695AIACORNELLA;NO2
ES0700A;ES0700AAJUNTAMENT;ES0700AAJUNTAMENT;ES07;2.12722;41.5164;Italy;GMT;146.000;Descr of: ES0700AAJUNTAMENT;PM10
ES0817A;ES0817ALARANILLA;ES0817ALARANILLA;ES08;-5.95833;37.3861;Italy;GMT;29.0000;Descr of: ES0817ALARANILLA;PM25*NO2*WS*TEMP
ES0890A;ES0890ATORNEO;ES0890ATORNEO;ES08;-6.00167;37.3969;Italy;GMT;17.0000;Descr of: ES0890ATORNEO;O3*PM10*NO2*WS*TEMP
ES0963A;ES0963AESCOLA;ES0963AESCOLA;ES09;1.98250;41.4753;Italy;GMT;130.000;Descr of: ES0963AESCOLA;PM10
ES1018A;ES1018AE1TERRASSA;ES1018AE1TERRASSA;ES10;2.00778;41.5556;Italy;GMT;277.000;Descr of: ES1018AE1TERRASSA;O3*PM10*NO2
ES1037A;ES1037ABARREDA;ES1037ABARREDA;ES10;-4.04361;43.3678;Italy;GMT;18.0000;Descr of: ES1037ABARREDA;PM10*NO2
ES1038A;ES1038AZAPATaN;ES1038AZAPATaN;ES10;-4.04972;43.3461;Italy;GMT;20.0000;Descr of: ES1038AZAPATaN;O3*PM10*NO2
ES1039A;ES1039AESCUELADEMINAS;ES1039AESCUELADEMINAS;ES10;-4.06361;43.3558;Italy;GMT;20.0000;Descr of: ES1039AESCUELADEMINAS;PM10*NO2
ES1125A;ES1125AA8MANRESA;ES1125AA8MANRESA;ES11;1.82611;41.7319;Italy;GMT;238.000;Descr of: ES1125AA8MANRESA;O3*NO2
ES1172A;ES1172ALINARES;ES1172ALINARES;ES11;-0.391944;39.4633;Italy;GMT;11.0000;Descr of: ES1172ALINARES;O3*NO2*WS*TEMP
ES1181A;ES1181AQUARTDEPOBLET;ES1181AQUARTDEPOBLET;ES11;-0.447222;39.4811;Italy;GMT;41.0000;Descr of: ES1181AQUARTDEPOBLET;O3*PM10*NO2*WS*TEMP
ES1182A;ES1182AGANDaA;ES1182AGANDaA;ES11;-0.190006;38.9667;Italy;GMT;22.0000;Descr of: ES1182AGANDaA;O3*PM10*PM25*NO2
ES1185A;ES1185ASAGUNTPORT;ES1185ASAGUNTPORT;ES11;-0.234722;39.6672;Italy;GMT;10.0000;Descr of: ES1185ASAGUNTPORT;O3*PM10*NO2
ES1192A;ES1192AALCALaFINAL;ES1192AALCALaFINAL;ES11;-3.60444;40.4503;Italy;GMT;637.000;Descr of: ES1192AALCALaFINAL;O3*NO2*WS*TEMP
ES1193A;ES1193ACASADECAMPO;ES1193ACASADECAMPO;ES11;-3.74917;40.4200;Italy;GMT;645.000;Descr of: ES1193ACASADECAMPO;O3*PM10*PM25*NO2
ES1222A;ES1222AARSANTAMARIADEPALAUTORDERA;ES1222AARSANTAMARIADEPALAUTORDERA;ES12;2.44195;41.6931;Italy;GMT;208.000;Descr of: ES1222AARSANTAMARIADEPALAUTORDERA;O3*PM10*PM25
ES1231A;ES1231AATSANTCUGATDELVALLES;ES1231AATSANTCUGATDELVALLES;ES12;2.09000;41.4778;Italy;GMT;124.000;Descr of: ES1231AATSANTCUGATDELVALLES;O3*PM10*NO2
ES1239A;ES1239AVALaNCIAPISTADESILLA;ES1239AVALaNCIAPISTADESILLA;ES12;-0.375833;39.4561;Italy;GMT;11.0000;Descr of: ES1239AVALaNCIAPISTADESILLA;O3*PM10*PM25*NO2*WS*TEMP
ES1240A;ES1240ANUEVOCENTRO;ES1240ANUEVOCENTRO;ES12;-0.388058;39.4814;Italy;GMT;11.0000;Descr of: ES1240ANUEVOCENTRO;NO2*WS*TEMP
ES1244A;ES1244AMAZARREDO;ES1244AMAZARREDO;ES12;-2.91833;43.2675;Italy;GMT;33.0000;Descr of: ES1244AMAZARREDO;O3*NO2
ES1262A;ES1262AADSABADELLGRANVIA;ES1262AADSABADELLGRANVIA;ES12;2.10278;41.5628;Italy;GMT;190.000;Descr of: ES1262AADSABADELLGRANVIA;O3*PM10*NO2
ES1284A;ES1284APASEODEEXTREMADURA;ES1284APASEODEEXTREMADURA;ES12;-3.74194;40.4078;Italy;GMT;635.000;Descr of: ES1284APASEODEEXTREMADURA;O3*NO2*WS*TEMP
ES1311A;ES1311AAVBEGUR;ES1311AAVBEGUR;ES13;3.21444;41.9600;Italy;GMT;200.000;Descr of: ES1311AAVBEGUR;O3
ES1333A;ES1333AISAACPERAL;ES1333AISAACPERAL;ES13;-3.71833;40.4411;Italy;GMT;655.000;Descr of: ES1333AISAACPERAL;O3*NO2*WS*TEMP
ES1339A;ES1339AAWVILANOVAILAGELTRa;ES1339AAWVILANOVAILAGELTRa;ES13;1.72278;41.2206;Italy;GMT;22.0000;Descr of: ES1339AAWVILANOVAILAGELTRa;O3*NO2
ES1347A;ES1347AAXSANTAPAU;ES1347AAXSANTAPAU;ES13;2.50944;42.1464;Italy;GMT;496.000;Descr of: ES1347AAXSANTAPAU;O3
ES1351A;ES1351AARRIGORRIAGA;ES1351AARRIGORRIAGA;ES13;-2.97611;43.2103;Italy;GMT;53.0000;Descr of: ES1351AARRIGORRIAGA;O3*PM10*NO2
ES1362A;ES1362AEUGENIDORS;ES1362AEUGENIDORS;ES13;2.04583;41.3842;Italy;GMT;25.0000;Descr of: ES1362AEUGENIDORS;PM10
ES1396A;ES1396AIDBARCELONA;ES1396AIDBARCELONA;ES13;2.13361;41.3797;Italy;GMT;38.0000;Descr of: ES1396AIDBARCELONA;PM10*NO2
ES1397A;ES1397AE8MANLLEU;ES1397AE8MANLLEU;ES13;2.28833;42.0047;Italy;GMT;460.000;Descr of: ES1397AE8MANLLEU;O3*NO2
ES1413A;ES1413APABLOIGLESIAS;ES1413APABLOIGLESIAS;ES14;2.43389;41.5328;Italy;GMT;28.0000;Descr of: ES1413APABLOIGLESIAS;PM10
ES1421A;ES1421ATERUEL;ES1421ATERUEL;ES14;-1.10667;40.3364;Italy;GMT;915.000;Descr of: ES1421ATERUEL;O3*PM10*NO2
ES1422A;ES1422APLAZADELCARMEN;ES1422APLAZADELCARMEN;ES14;-3.70333;40.4192;Italy;GMT;657.000;Descr of: ES1422APLAZADELCARMEN;O3*NO2*WS*TEMP
ES1425A;ES1425APRINCIPES;ES1425APRINCIPES;ES14;-6.00445;37.3772;Italy;GMT;9.00000;Descr of: ES1425APRINCIPES;PM25*NO2*WS*TEMP
ES1426A;ES1426AMORATALAZ;ES1426AMORATALAZ;ES14;-3.64528;40.4081;Italy;GMT;685.000;Descr of: ES1426AMORATALAZ;O3*PM10*NO2*WS*TEMP
ES1427A;ES1427APASEOPONTONES;ES1427APASEOPONTONES;ES14;-3.71278;40.4064;Italy;GMT;625.000;Descr of: ES1427APASEOPONTONES;O3*NO2*WS*TEMP
ES1442A;ES1442AARRASATE;ES1442AARRASATE;ES14;-2.49000;43.0642;Italy;GMT;218.000;Descr of: ES1442AARRASATE;O3*PM10*NO2
ES1450A;ES1450ASANTACLARA;ES1450ASANTACLARA;ES14;-5.95167;37.3981;Italy;GMT;29.0000;Descr of: ES1450ASANTACLARA;O3*PM10*NO2*WS*TEMP
ES1453A;ES1453AIISANTACOLOMADEGRAMENET;ES1453AIISANTACOLOMADEGRAMENET;ES14;2.21000;41.4533;Italy;GMT;56.0000;Descr of: ES1453AIISANTACOLOMADEGRAMENET;O3*NO2
ES1479A;ES1479AAVDAMARCONI;ES1479AAVDAMARCONI;ES14;-6.26806;36.5086;Italy;GMT;4.00000;Descr of: ES1479AAVDAMARCONI;O3*PM10*NO2
ES1480A;ES1480AIJBARCELONAGRACIASANTGERVASI;ES1480AIJBARCELONAGRACIASANTGERVASI;ES14;2.15444;41.4003;Italy;GMT;75.0000;Descr of: ES1480AIJBARCELONAGRACIASANTGERVASI;O3*PM10*NO2
ES1485A;ES1485ASANTAEUGENIA;ES1485ASANTAEUGENIA;ES14;-3.60250;40.3794;Italy;GMT;652.000;Descr of: ES1485ASANTAEUGENIA;O3*NO2*WS*TEMP
ES1488A;ES1488AIZKI;ES1488AIZKI;ES14;-2.50139;42.6533;Italy;GMT;833.000;Descr of: ES1488AIZKI;O3*PM10*NO2
ES1489A;ES1489AVALDEREJO;ES1489AVALDEREJO;ES14;-3.23139;42.8753;Italy;GMT;911.000;Descr of: ES1489AVALDEREJO;O3*PM10*NO2
ES1491A;ES1491AMUNDAKA;ES1491AMUNDAKA;ES14;-2.70389;43.4061;Italy;GMT;116.000;Descr of: ES1491AMUNDAKA;O3*PM10*NO2
ES1492A;ES1492ATRESMARZO;ES1492ATRESMARZO;ES14;-2.66806;42.8556;Italy;GMT;518.000;Descr of: ES1492ATRESMARZO;O3*PM10*NO2
ES1494A;ES1494AATEGORRIETA;ES1494AATEGORRIETA;ES14;-1.96028;43.3228;Italy;GMT;23.0000;Descr of: ES1494AATEGORRIETA;O3*PM10*NO2*WS*TEMP
ES1497A;ES1497AHERNANI;ES1497AHERNANI;ES14;-1.97750;43.2675;Italy;GMT;18.0000;Descr of: ES1497AHERNANI;O3*PM10*NO2*WS*TEMP
ES1498A;ES1498ATOLOSA;ES1498ATOLOSA;ES14;-2.07778;43.1308;Italy;GMT;90.0000;Descr of: ES1498ATOLOSA;O3*PM10*NO2*WS*TEMP
ES1501A;ES1501AAZPEITIA;ES1501AAZPEITIA;ES15;-2.26806;43.1800;Italy;GMT;110.000;Descr of: ES1501AAZPEITIA;O3*PM10*NO2
ES1502A;ES1502AAVENIDAGASTEIZ;ES1502AAVENIDAGASTEIZ;ES15;-2.68056;42.8547;Italy;GMT;517.000;Descr of: ES1502AAVENIDAGASTEIZ;O3*PM10*NO2
ES1506A;ES1506ADARP;ES1506ADARP;ES15;1.24833;41.1244;Italy;GMT;22.0000;Descr of: ES1506ADARP;PM10*PM25
ES1516A;ES1516ARIOSANPEDRO;ES1516ARIOSANPEDRO;ES15;-6.22389;36.5247;Italy;GMT;1.00000;Descr of: ES1516ARIOSANPEDRO;O3*PM10*NO2
ES1521A;ES1521ABARRIODELPILAR;ES1521ABARRIODELPILAR;ES15;-3.71139;40.4783;Italy;GMT;673.000;Descr of: ES1521ABARRIODELPILAR;O3*PM10*NO2*WS*TEMP
ES1525A;ES1525ACUATROCAMINOSPABLOIGLESIAS;ES1525ACUATROCAMINOSPABLOIGLESIAS;ES15;-3.70639;40.4453;Italy;GMT;699.000;Descr of: ES1525ACUATROCAMINOSPABLOIGLESIAS;O3*NO2*WS*TEMP
ES1529A;ES1529ATETUaN;ES1529ATETUaN;ES15;-3.79028;43.4675;Italy;GMT;30.0000;Descr of: ES1529ATETUaN;O3*PM10*PM25*NO2*WS*TEMP
ES1530A;ES1530AREINOSA;ES1530AREINOSA;ES15;-4.13556;43.0011;Italy;GMT;850.000;Descr of: ES1530AREINOSA;O3*PM10*NO2
ES1532A;ES1532APUENTEDEVALLECAS;ES1532APUENTEDEVALLECAS;ES15;-3.65139;40.3881;Italy;GMT;677.000;Descr of: ES1532APUENTEDEVALLECAS;O3*PM10*NO2*WS*TEMP
ES1536A;ES1536AAZUQUECADEHENARES;ES1536AAZUQUECADEHENARES;ES15;-3.26333;40.5736;Italy;GMT;662.000;Descr of: ES1536AAZUQUECADEHENARES;O3*PM10*NO2
ES1537A;ES1537AGUADALAJARA;ES1537AGUADALAJARA;ES15;-3.17167;40.6297;Italy;GMT;700.000;Descr of: ES1537AGUADALAJARA;O3*PM10*NO2
ES1544A;ES1544AAGURAIN;ES1544AAGURAIN;ES15;-2.47722;42.8492;Italy;GMT;594.000;Descr of: ES1544AAGURAIN;O3*PM10*NO2
ES1551A;ES1551AB9BARBERaDELVALLaS;ES1551AB9BARBERaDELVALLaS;ES15;2.12667;41.5139;Italy;GMT;98.0000;Descr of: ES1551AB9BARBERaDELVALLaS;NO2
ES1554A;ES1554ACASALDELAGENTGRAND;ES1554ACASALDELAGENTGRAND;ES15;1.63972;41.5736;Italy;GMT;305.000;Descr of: ES1554ACASALDELAGENTGRAND;PM10
ES1555A;ES1555AAJUNTAMENT;ES1555AAJUNTAMENT;ES15;1.72750;41.2253;Italy;GMT;14.0000;Descr of: ES1555AAJUNTAMENT;PM10*PM25
ES1559A;ES1559AAJUNTAMENT;ES1559AAJUNTAMENT;ES15;3.03917;41.9603;Italy;GMT;9.00000;Descr of: ES1559AAJUNTAMENT;PM10
ES1563A;ES1563AALCALaDEHENARES;ES1563AALCALaDEHENARES;ES15;-3.37778;40.4792;Italy;GMT;595.000;Descr of: ES1563AALCALaDEHENARES;O3*PM10*NO2*WS*TEMP
ES1567A;ES1567ALEGANaS;ES1567ALEGANaS;ES15;-3.73583;40.3397;Italy;GMT;676.000;Descr of: ES1567ALEGANaS;O3*PM10*NO2
ES1568A;ES1568AMaSTOLES;ES1568AMaSTOLES;ES15;-3.87639;40.3242;Italy;GMT;660.000;Descr of: ES1568AMaSTOLES;O3*PM10*NO2
ES1578A;ES1578ACASTROURDIALES;ES1578ACASTROURDIALES;ES15;-3.22139;43.3828;Italy;GMT;20.0000;Descr of: ES1578ACASTROURDIALES;O3*PM10*NO2
ES1579A;ES1579ALOSCORRALESDEBUELNA;ES1579ALOSCORRALESDEBUELNA;ES15;-4.06278;43.2644;Italy;GMT;88.0000;Descr of: ES1579ALOSCORRALESDEBUELNA;O3*PM10*NO2
ES1580A;ES1580ASANTANDERCENTRO;ES1580ASANTANDERCENTRO;ES15;-3.80889;43.4606;Italy;GMT;9.00000;Descr of: ES1580ASANTANDERCENTRO;PM10*NO2*WS*TEMP
ES1588A;ES1588ABBPONTS;ES1588ABBPONTS;ES15;1.19250;41.9100;Italy;GMT;370.000;Descr of: ES1588ABBPONTS;O3
ES1598A;ES1598AZALLA;ES1598AZALLA;ES15;-3.13444;43.2131;Italy;GMT;62.0000;Descr of: ES1598AZALLA;O3*PM10*NO2
ES1599A;ES1599APAGOETA;ES1599APAGOETA;ES15;-2.15500;43.2506;Italy;GMT;225.000;Descr of: ES1599APAGOETA;O3*PM10*NO2*WS*TEMP
ES1602A;ES1602ALACIGaEaA;ES1602ALACIGaEaA;ES16;-2.42778;42.4639;Italy;GMT;386.000;Descr of: ES1602ALACIGaEaA;O3*PM10*PM25*NO2*WS*TEMP
ES1611A;ES1611AARANJUEZ;ES1611AARANJUEZ;ES16;-3.59028;40.0436;Italy;GMT;501.000;Descr of: ES1611AARANJUEZ;O3*PM10*NO2
ES1612A;ES1612AMAJADAHONDA;ES1612AMAJADAHONDA;ES16;-3.86722;40.4478;Italy;GMT;730.000;Descr of: ES1612AMAJADAHONDA;O3*PM10*NO2
